9787530211267,201109,平凡的世界(普及本),28,路遥,小说,北京十月文艺出版社,79744,259919,19.30,20.30,20.30,18.50,None,None,19.90,None,22.40,
9787561345429,200812,杜拉拉升职记2-华年似水,28,李可,小说,陕西师范大学出版社,333,257801,None,36.00,19.30,None,None,None,19.30,7.00,61.17,
9787544803335,200807,暮光之城-暮色,29.8,斯蒂芬妮·梅尔,小说,接力出版社,2932,256350,20.90,22.40,22.40,19.70,None,None,20.90,14.60,23.24,
9787510103094,201002,怀孕40周完美方案(升级畅销版),26.8,王艳琴,孕产育儿,中国人口出版社,28567,254817,14.40,14.40,14.40,None,None,None,None,8.60,None,
9787533935498,201301,我所理解的生活(平),29,韩寒,散杂文,浙江文艺出版社有限公司,16160,251280,19.40,20.70,20.70,14.50,None,19.10,20.30,16.00,None,
9787801423849,200111,行者无疆,22,余秋雨,散杂文,华艺出版社,3822,249906,None,15.80,None,None,None,None,None,10.80,17.60,
9787806761120,200112,山居笔记(新版),28,余秋雨,散杂文,文汇出版社,6001,249779,None,20.20,None,None,None,None,None,None,21.84,
9787535439802,200903,西决,22.8,笛安,小说,长江文艺出版社有限公司,6783,246313,13.50,16.70,15.70,None,None,None,17.10,None,17.78,
9787229038847,201105,二号首长:当官是一门技术活,38,黄晓阳,小说,重庆出版社,4089,246138,None,None,None,None,None,None,None,None,None,
9787544245562,200912,西尔斯亲密育儿百科,49.8,西尔斯,孕产育儿,南海出版公司,42003,242866,34.40,34.40,34.40,32.90,None,None,34.90,35.40,39.84,
9787536046313,200511,人体使用手册,29,吴清忠,健康养生,花城出版社,184,242668,None,21.20,19.90,None,None,None,None,None,27.20,
9787540456023,201208,大清相国,38,王跃文,小说,湖南文艺出版社,48250,241249,24.90,26.40,26.20,25.10,None,26.60,27.40,None,None,
9787544244190,200903,牧羊少年奇幻之旅,25,保罗·柯艾略,小说,南海出版公司,36163,238973,17.20,17.20,17.20,16.50,None,None,18.80,16.30,19.50,
9787544703987,201004,麦田里的守望者(纪念版)(精),25,杰罗姆·大卫·塞林格,小说,江苏译林出版社,30124,238553,None,20.00,23.10,None,None,None,None,16.30,20.00,
9787807407287,201110,盗墓笔记(2)(再版),32.8,南派三叔,小说,上海文化出版社,59181,236388,19.70,21.60,21.60,18.00,None,None,22.60,20.00,23.29,
9787506246743,200009,富爸爸穷爸爸,18.8,罗伯特·T.清崎,个人理财,世界图书出版公司,26,233713,None,None,None,None,None,None,None,12.20,None,
